,Balance,NumOfProducts,Tenure,Exited,CreditScore,Age,EstimatedSalary,HasCrCard_Yes,IsActiveMember_Yes,Geography_Germany,Geography_Spain,Gender_Male,Balance_v_Salary,Income_v_Products
8965,145984.92,1,8,0,477,58.0,24564.7,True,True,True,False,False,5.942874124251467,24564.7
8966,96353.8,1,8,0,737,43.0,10209.8,False,False,True,False,True,9.437383690180024,10209.8
8967,0.0,2,7,0,835,25.0,83449.65,True,True,False,False,True,0.0,41724.825
8968,115777.23,1,0,0,717,33.0,81508.1,True,True,True,False,False,1.420438336803336,81508.1
8969,122822.0,2,7,0,562,51.0,32626.21,False,False,False,False,False,3.764519384874921,16313.105
8970,0.0,2,2,0,758,61.0,43982.41,True,True,False,True,True,0.0,21991.205
8971,0.0,2,3,0,408,40.0,124874.23,False,False,False,False,True,0.0,62437.115
8972,79450.09,1,4,0,650,32.0,118324.75,True,True,False,True,False,0.6714579156093716,118324.75
8973,122394.0,1,2,0,582,33.0,22113.93,True,True,True,False,True,5.534701430274945,22113.93
8974,0.0,2,1,0,706,43.0,31962.77,False,False,False,True,False,0.0,15981.385
8975,134378.89,1,0,0,567,41.0,105746.94,True,True,True,False,True,1.2707591349688228,105746.94
8976,0.0,2,2,0,720,29.0,39925.52,False,False,False,False,True,0.0,19962.76
8977,88161.85,2,2,0,631,31.0,127630.88,False,False,False,True,False,0.690756421956818,63815.44
8978,142412.13,1,2,0,623,41.0,28778.98,False,False,False,True,True,4.948477326159579,28778.98
8979,121030.9,1,3,0,514,35.0,10008.68,False,False,False,False,True,12.092593628730262,10008.68
8980,165982.43,2,3,0,650,35.0,24482.16,True,True,True,False,False,6.779729811421868,12241.08
8981,0.0,2,6,0,673,35.0,98618.79,False,False,False,True,False,0.0,49309.395
8982,206663.75,1,8,0,504,32.0,16281.94,False,False,False,False,False,12.692821002902603,16281.94
8983,94661.53,2,3,0,723,37.0,121239.65,False,False,True,False,True,0.7807802975346761,60619.825
8984,174400.36,1,0,0,645,25.0,42669.37,False,False,False,False,True,4.087249471927989,42669.37
8985,123428.69,1,7,0,664,41.0,164924.11,True,True,False,True,True,0.7483968838758628,164924.11
8986,175735.5,1,6,0,760,43.0,157337.29,True,True,False,True,True,1.1169348347108303,157337.29
8987,78381.13,1,5,0,766,36.0,153831.6,True,True,False,True,True,0.5095255461166627,153831.6
8988,115345.86,2,5,0,634,37.0,168781.8,False,False,False,False,True,0.6834022388669869,84390.9
8989,118613.34,1,10,0,640,31.0,168469.65,False,False,True,False,False,0.7040635509125828,168469.65
8990,109960.06,2,2,0,784,28.0,170829.87,True,True,True,False,True,0.6436816933713057,85414.935
8991,142703.4,1,1,1,547,42.0,86207.49,False,False,True,False,False,1.655348044584061,86207.49
8992,121729.42,1,8,0,608,40.0,61164.45,False,False,True,False,False,1.9901988818668361,61164.45
8993,0.0,1,4,0,547,35.0,133287.73,True,True,False,False,False,0.0,133287.73
8994,139496.35,2,4,0,612,43.0,77128.23,True,True,False,False,False,1.8086289546642003,38564.115
8995,0.0,2,8,0,573,28.0,77660.03,False,False,False,True,True,0.0,38830.015
8996,138521.83,1,5,0,615,32.0,56897.1,True,True,False,True,True,2.4346026423139313,56897.1
8997,0.0,2,2,0,710,33.0,72945.32,False,False,False,False,False,0.0,36472.66
8998,83727.68,1,10,0,674,38.0,45418.12,False,False,True,False,False,1.843486256146225,45418.12
8999,0.0,2,9,0,702,38.0,158527.45,True,True,False,True,False,0.0,79263.725
9000,0.0,1,9,0,616,37.0,111312.96,False,False,False,False,True,0.0,111312.96
9001,124179.3,1,6,0,688,32.0,138759.15,True,True,False,True,True,0.8949269291430512,138759.15
9002,128829.25,1,7,0,605,36.0,190588.59,False,False,False,False,True,0.675954683331253,190588.59
9003,171490.78,1,6,0,676,33.0,79099.64,False,False,False,False,True,2.1680348987681866,79099.64
9004,0.0,2,3,0,708,33.0,138613.21,False,False,False,True,True,0.0,69306.605
9005,0.0,2,7,0,745,38.0,194230.82,True,True,False,True,False,0.0,97115.41
9006,0.0,1,8,0,661,20.0,110252.53,False,False,False,True,True,0.0,110252.53
9007,0.0,2,9,0,726,31.0,106117.3,True,True,False,False,True,0.0,53058.65
9008,160818.08,1,7,1,475,40.0,169642.13,True,True,False,False,True,0.9479843244128093,169642.13
9009,156367.6,2,9,0,751,54.0,116179.92,True,True,True,False,True,1.345909000453779,58089.96
9010,121669.93,2,8,1,645,59.0,91.75,False,False,True,False,False,1326.1027792915531,45.875
9011,133970.22,2,6,0,775,42.0,187839.9,True,True,False,False,True,0.7132149239857986,93919.95
9012,0.0,2,3,0,540,41.0,121098.65,False,False,False,False,True,0.0,60549.325
9013,96127.27,1,3,0,591,34.0,30972.06,False,False,False,False,False,3.1036769914561706,30972.06
9014,121907.97,1,7,0,596,60.0,30314.04,True,True,False,True,True,4.02150191792318,30314.04
9015,0.0,2,5,0,573,41.0,14479.29,True,True,False,True,True,0.0,7239.645
9016,0.0,1,6,0,577,31.0,196395.25,True,True,False,True,True,0.0,196395.25
9017,77701.64,1,8,0,830,40.0,19512.38,True,True,True,False,False,3.982171318926753,19512.38
9018,0.0,3,9,0,663,67.0,72318.77,True,True,False,False,True,0.0,24106.256666666668
9019,0.0,2,2,0,421,34.0,96615.23,True,True,False,False,True,0.0,48307.615
9020,113922.44,2,5,0,718,34.0,30772.22,False,False,False,True,True,3.7021196390770634,15386.11
9021,183997.7,2,2,0,655,61.0,161217.18,True,True,True,False,False,1.1413033027869612,80608.59
9022,0.0,2,2,0,712,23.0,66795.78,True,True,False,False,True,0.0,33397.89
9023,0.0,2,4,0,663,28.0,123969.64,True,True,False,False,True,0.0,61984.82
9024,89799.46,2,6,1,640,47.0,13783.77,True,True,False,False,False,6.514869299183025,6891.885
9025,0.0,1,2,0,577,29.0,168924.41,True,True,False,True,True,0.0,168924.41
9026,85660.96,1,7,0,546,36.0,134778.01,False,False,False,True,False,0.6355707433282328,134778.01
9027,115569.21,1,9,0,802,37.0,119782.89,True,True,True,False,True,0.9648223548455043,119782.89
9028,81828.22,1,2,0,590,45.0,52167.97,False,False,False,False,False,1.568552887911874,52167.97
9029,132694.73,1,1,0,594,18.0,167689.56,False,False,True,False,True,0.7913118145220251,167689.56
9030,108867.0,1,2,1,577,51.0,140800.66,False,False,False,True,True,0.7731995006273408,140800.66
9031,0.0,2,7,0,541,39.0,19823.02,False,False,False,False,True,0.0,9911.51
9032,0.0,2,5,0,781,27.0,72969.9,False,False,False,False,False,0.0,36484.95
9033,96152.68,2,2,0,806,34.0,143711.02,False,False,True,False,True,0.6690696371092488,71855.51
9034,153855.52,1,0,1,723,49.0,180862.26,True,True,True,False,False,0.8506778583879245,180862.26
9035,0.0,2,2,0,535,45.0,125658.28,False,False,False,False,True,0.0,62829.14
9036,141334.95,1,3,0,768,36.0,125870.5,True,True,False,False,False,1.1228600029395293,125870.5
9037,104584.11,1,1,1,653,41.0,15126.32,False,False,True,False,True,6.91404849295797,15126.32
9038,98173.02,1,8,1,803,50.0,22457.25,False,False,True,False,False,4.3715512807667904,22457.25
9039,0.0,2,1,0,545,44.0,82614.89,True,True,False,True,False,0.0,41307.445
9040,135157.05,1,3,0,581,38.0,32919.42,True,True,True,False,False,4.105693538950565,32919.42
9041,171601.27,1,5,0,513,49.0,126223.84,False,False,True,False,False,1.359499679299885,126223.84
9042,179539.2,1,5,0,731,29.0,112010.02,False,False,False,False,True,1.602885170451715,112010.02
9043,80615.46,2,5,0,727,39.0,180962.32,False,False,True,False,True,0.4454820207875319,90481.16
9044,0.0,1,1,1,560,47.0,128882.66,False,False,False,True,True,0.0,128882.66
9045,126285.73,1,5,1,766,27.0,177614.17,False,False,True,False,True,0.7110115707547432,177614.17
9046,137964.51,1,4,0,630,23.0,174570.55,True,True,True,False,False,0.7903080445126628,174570.55
9047,159434.03,1,9,0,652,41.0,178373.93,False,False,True,False,True,0.8938191248014775,178373.93
9048,113574.61,2,5,0,729,40.0,103396.08,False,False,True,False,True,1.098442126626077,51698.04
9049,0.0,2,6,0,629,33.0,59129.72,True,True,False,False,False,0.0,29564.86
9050,124573.33,2,9,0,667,33.0,683.37,False,False,True,False,True,182.29265258937326,341.685
9051,105864.6,2,6,0,671,31.0,145567.34,False,False,True,False,False,0.7272551658909203,72783.67
9052,104552.61,1,5,1,768,47.0,48137.08,False,False,True,False,False,2.1719765719067294,48137.08
9053,0.0,2,3,0,732,35.0,90876.95,False,False,False,False,False,0.0,45438.475
9054,0.0,2,5,0,546,30.0,198543.09,True,True,False,False,False,0.0,99271.545
9055,0.0,1,2,1,630,55.0,106202.07,True,True,False,False,True,0.0,106202.07
9056,119492.88,2,8,1,765,46.0,166896.01,True,True,True,False,False,0.7159720594878212,83448.005
9057,130499.09,2,0,0,704,33.0,74804.36,True,True,False,False,False,1.744538553635109,37402.18
9058,140576.11,1,6,0,470,48.0,116971.05,True,True,False,True,False,1.2018025827758234,116971.05
9059,91025.58,2,9,0,688,34.0,163783.0,True,True,True,False,False,0.5557694021968091,81891.5
9060,0.0,3,1,1,685,33.0,70221.13,True,True,False,False,False,0.0,23407.043333333335
9061,125877.65,2,1,0,567,38.0,107841.77,True,True,False,False,False,1.1672439167124202,53920.885
9062,45752.78,2,3,1,720,64.0,79623.28,False,False,False,True,True,0.5746156149307087,39811.64
9063,121778.71,1,3,0,609,39.0,138399.67,True,True,False,False,True,0.8799060720303741,138399.67
9064,127948.57,1,2,0,521,49.0,182765.14,True,True,True,False,False,0.7000709763360781,182765.14
9065,0.0,2,7,0,556,30.0,186648.19,True,True,False,False,False,0.0,93324.095
9066,115286.68,2,5,0,662,30.0,149587.92,True,True,True,False,True,0.7706951203011579,74793.96
9067,62078.21,2,9,0,704,41.0,129050.67,False,False,True,False,True,0.4810374870583779,64525.335
9068,0.0,2,1,0,750,38.0,47764.99,False,False,False,False,False,0.0,23882.495
9069,175406.13,2,4,1,619,32.0,172792.43,True,True,False,True,False,1.015126241352124,86396.215
9070,131643.25,1,1,0,468,26.0,64436.16,False,False,False,True,True,2.043002717728679,64436.16
9071,151739.65,1,3,0,435,44.0,167461.5,False,False,True,False,True,0.9061166297925194,167461.5
9072,93616.35,2,6,0,529,43.0,98348.66,False,False,False,False,True,0.9518823133940005,49174.33
9073,138597.54,2,5,1,702,60.0,41536.59,True,True,True,False,False,3.3367577839201537,20768.295
9074,0.0,2,5,0,608,41.0,72462.25,True,True,False,False,False,0.0,36231.125
9075,0.0,2,9,1,576,40.0,112465.19,False,False,False,False,True,0.0,56232.595
9076,85225.21,1,1,0,666,27.0,64511.44,True,True,False,False,False,1.321086771586559,64511.44
9077,148749.29,2,8,0,730,36.0,91830.75,False,False,False,False,False,1.6198200493843293,45915.375
9078,130013.12,1,7,1,647,52.0,190806.36,True,True,True,False,True,0.6813877692546517,190806.36
9079,0.0,1,1,0,516,27.0,112311.15,True,True,False,True,False,0.0,112311.15
9080,0.0,2,6,0,711,81.0,72276.24,True,True,False,False,False,0.0,36138.12
9081,111729.47,2,7,0,736,54.0,84920.49,True,True,False,False,True,1.3156950695880345,42460.245
9082,180169.44,2,5,0,768,36.0,17348.56,False,False,False,False,False,10.385267710980045,8674.28
9083,0.0,2,8,0,427,40.0,82870.75,True,True,False,True,True,0.0,41435.375
9084,0.0,1,6,1,686,47.0,32080.69,False,False,False,True,False,0.0,32080.69
9085,0.0,2,5,0,690,42.0,120512.08,True,True,False,False,False,0.0,60256.04
9086,0.0,2,2,0,647,29.0,179032.68,False,False,False,True,False,0.0,89516.34
9087,0.0,2,3,0,714,35.0,95623.28,True,True,False,False,True,0.0,47811.64
9088,103914.17,1,8,1,736,36.0,110035.88,True,True,True,False,False,0.9443662376308527,110035.88
9089,88772.87,1,4,0,608,34.0,168822.01,True,True,False,False,False,0.5258370635440248,168822.01
9090,0.0,1,5,0,809,39.0,77705.75,False,False,False,False,False,0.0,77705.75
9091,131184.67,1,6,0,745,40.0,49815.62,True,True,False,False,False,2.63340434185101,49815.62
9092,117810.79,1,2,1,781,38.0,65632.33,True,True,False,False,True,1.7950115438534635,65632.33
9093,0.0,1,4,0,527,31.0,169361.89,False,False,False,False,True,0.0,169361.89
9094,92466.21,1,0,0,595,32.0,4721.3,False,False,True,False,False,19.584904581365304,4721.3
9095,102741.15,2,2,0,850,38.0,23974.85,True,True,True,False,False,4.285371962702582,11987.425
9096,178755.84,1,9,0,569,37.0,199929.17,False,False,False,False,True,0.8940958440431678,199929.17
9097,0.0,2,7,0,728,43.0,40023.7,False,False,False,False,True,0.0,20011.85
9098,146602.25,2,5,0,473,32.0,72946.95,True,True,True,False,False,2.0097104813840745,36473.475
9099,0.0,2,2,0,738,29.0,170421.13,True,True,False,False,True,0.0,85210.565
9100,0.0,2,6,0,659,35.0,58879.11,True,True,False,False,True,0.0,29439.555
9101,115702.67,2,6,0,597,38.0,25059.05,True,True,False,True,True,4.617200971305776,12529.525
9102,137655.31,1,2,0,445,61.0,29909.84,True,True,True,False,False,4.60234190487144,29909.84
9103,0.0,2,3,0,671,29.0,158043.11,False,False,False,False,False,0.0,79021.555
9104,59877.33,1,6,1,656,34.0,14032.62,False,False,False,True,False,4.267010009534927,14032.62
9105,100082.14,1,5,0,658,31.0,49809.88,True,True,False,False,True,2.0092828972886503,49809.88
9106,107304.39,3,10,1,698,52.0,28806.32,False,False,True,False,True,3.725029437984442,9602.106666666667
9107,0.0,1,9,0,655,38.0,90490.33,True,True,False,True,True,0.0,90490.33
9108,96032.22,1,10,0,772,41.0,75825.57,True,True,False,True,True,1.2664886000856965,75825.57
9109,0.0,1,10,0,681,33.0,158336.36,False,False,False,True,True,0.0,158336.36
9110,144553.5,2,9,0,688,29.0,143454.95,False,False,True,False,True,1.0076578047672806,71727.475
9111,86172.81,2,5,0,633,40.0,117279.49,True,True,True,False,True,0.7347645355551938,58639.745
9112,0.0,1,9,0,735,73.0,114283.33,True,True,False,False,True,0.0,114283.33
9113,87212.8,1,2,0,521,29.0,994.86,True,True,True,False,False,87.66338982369379,994.86
9114,0.0,2,5,0,541,36.0,124795.84,False,False,False,False,True,0.0,62397.92
9115,130700.92,2,2,0,612,36.0,77592.8,False,False,True,False,False,1.6844464950356217,38796.4
9116,0.0,2,3,0,562,62.0,105986.01,False,False,False,False,True,0.0,52993.005
9117,0.0,2,6,0,703,32.0,33606.52,False,False,False,False,False,0.0,16803.26
9118,0.0,2,6,0,710,23.0,134188.11,True,True,False,True,True,0.0,67094.055
9119,171325.98,1,5,1,731,40.0,159718.27,True,True,False,True,False,1.072676156584967,159718.27
9120,92930.92,1,4,0,703,58.0,85148.78,True,True,False,True,True,1.0913946154014185,85148.78
9121,0.0,1,0,0,618,40.0,119059.13,False,False,False,False,False,0.0,119059.13
9122,77556.79,2,1,0,689,29.0,122998.26,True,True,False,False,False,0.630551928132967,61499.13
9123,102874.28,1,7,0,718,33.0,117841.06,False,False,False,False,True,0.8729918077790543,117841.06
9124,146093.39,2,5,0,608,37.0,160593.41,False,False,False,False,True,0.9097097446277529,80296.705
9125,0.0,1,2,1,749,34.0,174189.04,False,False,False,True,True,0.0,174189.04
9126,79811.72,2,4,1,753,51.0,68260.27,True,True,False,True,True,1.1692265500854304,34130.135
9127,105473.74,1,10,1,630,39.0,58854.88,False,False,False,True,True,1.7920984632030514,58854.88
9128,121927.92,1,1,1,693,43.0,87994.95,False,False,True,False,False,1.385624061380795,87994.95
9129,61671.19,1,6,1,838,40.0,150659.35,True,True,False,True,False,0.40934193596348317,150659.35
9130,149363.12,2,5,0,756,39.0,109098.39,True,True,True,False,False,1.3690680494918395,54549.195
9131,152309.37,1,4,0,775,27.0,104112.0,False,False,False,False,False,1.4629377017058551,104112.0
9132,0.0,2,5,0,635,33.0,122949.71,False,False,False,False,False,0.0,61474.855
9133,111629.29,1,1,0,705,36.0,21807.16,True,True,False,True,True,5.1189283703150705,21807.16
9134,0.0,1,3,0,481,40.0,32319.93,True,True,False,False,True,0.0,32319.93
9135,96296.78,1,7,1,727,49.0,190457.87,False,False,False,True,False,0.5056067255188772,190457.87
9136,95830.43,1,4,0,595,20.0,177738.98,False,False,False,False,True,0.5391638345173354,177738.98
9137,135919.33,1,0,0,535,38.0,80425.65,False,False,False,False,False,1.6899997699738827,80425.65
9138,185966.64,1,10,1,578,59.0,9445.42,False,False,False,False,True,19.688551700189088,9445.42
9139,0.0,2,5,0,597,29.0,174825.57,True,True,False,False,False,0.0,87412.785
9140,0.0,2,7,0,449,21.0,175743.92,False,False,False,False,False,0.0,87871.96
9141,92244.83,2,8,0,850,43.0,54949.73,False,False,True,False,False,1.6787130710196392,27474.865
9142,112727.06,2,9,0,494,35.0,183752.91,False,False,False,False,False,0.6134708832638351,91876.455
9143,100359.54,1,8,0,676,34.0,46038.28,False,False,False,False,False,2.179915061987546,46038.28
9144,105301.5,1,10,0,818,43.0,78941.59,True,True,True,False,True,1.333916633804817,78941.59
9145,112994.65,1,6,0,712,45.0,198398.68,False,False,False,True,True,0.5695332751205804,198398.68
9146,89025.88,2,4,0,672,40.0,188892.19,False,False,True,False,True,0.4713052456006784,94446.095
9147,95478.17,1,9,0,636,35.0,169286.74,False,False,False,False,True,0.5640026501780352,169286.74
9148,0.0,2,8,0,698,37.0,145004.39,False,False,False,False,True,0.0,72502.195
9149,119127.46,2,7,0,597,43.0,55809.92,False,False,True,False,False,2.1345212464020733,27904.96
9150,128206.79,1,4,0,717,28.0,54272.12,True,True,False,False,True,2.3622955948652824,54272.12
9151,0.0,2,1,0,614,49.0,192440.54,False,False,False,False,True,0.0,96220.27
9152,71433.08,1,4,0,708,23.0,103697.57,False,False,True,False,False,0.6888597293070609,103697.57
9153,118214.32,3,9,1,507,36.0,119110.03,False,False,True,False,True,0.992479978386371,39703.34333333333
9154,102258.11,2,5,0,581,27.0,194681.6,False,False,False,False,False,0.5252582164929813,97340.8
9155,151963.26,2,2,0,579,39.0,158948.63,False,False,False,True,False,0.9560526567608667,79474.315
9156,163764.84,1,2,1,504,46.0,165122.55,True,True,False,True,False,0.9917775615747214,165122.55
9157,128551.36,2,7,0,737,32.0,189402.71,True,True,False,False,False,0.6787197501028365,94701.355
9158,118158.74,1,10,0,540,31.0,158027.57,True,True,False,True,False,0.7477096559796497,158027.57
9159,118520.41,1,7,0,609,32.0,3815.48,False,False,False,False,True,31.063040561082747,3815.48
9160,0.0,2,4,0,778,24.0,162809.2,True,True,False,False,True,0.0,81404.6
9161,163823.37,1,10,0,621,40.0,89519.47,False,False,False,False,True,1.8300306067495706,89519.47
9162,104469.58,1,7,1,665,63.0,25165.36,True,True,True,False,True,4.15132467804951,25165.36
9163,0.0,1,6,0,608,47.0,126012.57,True,True,False,False,False,0.0,126012.57
9164,0.0,2,7,0,680,36.0,20109.21,False,False,False,True,True,0.0,10054.605
9165,141726.88,1,2,0,663,46.0,58257.23,True,True,True,False,False,2.4327775282140944,58257.23
9166,137852.96,1,2,1,627,35.0,172269.21,True,True,True,False,False,0.8002182165925066,172269.21
9167,0.0,1,1,0,607,26.0,29818.2,False,False,False,False,True,0.0,29818.2
9168,154100.3,1,8,0,681,43.0,114659.81,False,False,False,False,False,1.3439783303321364,114659.81
9169,0.0,2,6,0,766,45.0,147184.74,False,False,False,False,False,0.0,73592.37
9170,0.0,3,2,0,694,30.0,15039.41,True,True,False,False,True,0.0,5013.136666666666
9171,0.0,1,9,0,411,54.0,76621.49,True,True,False,False,False,0.0,76621.49
9172,140004.96,1,8,0,742,39.0,92985.78,True,True,False,False,True,1.5056598976746767,92985.78
9173,127132.96,1,8,1,673,43.0,6009.27,True,True,False,True,True,21.156140429702777,6009.27
9174,0.0,2,1,0,529,61.0,191370.97,True,True,False,False,True,0.0,95685.485
9175,125328.56,1,7,0,519,38.0,188225.67,False,False,False,False,False,0.6658420182539395,188225.67
9176,0.0,2,9,0,573,35.0,11743.89,False,False,False,False,True,0.0,5871.945
9177,139986.65,1,3,0,453,28.0,136846.75,False,False,True,False,False,1.022944644282747,136846.75
9178,119787.76,1,6,0,798,39.0,164248.33,True,True,True,False,False,0.7293088459407776,164248.33
9179,107556.06,2,10,0,693,34.0,154631.35,False,False,False,True,False,0.6955643858764733,77315.675
9180,0.0,2,2,0,637,44.0,149665.65,False,False,False,False,False,0.0,74832.825
9181,0.0,1,1,0,672,47.0,91574.92,False,False,False,False,True,0.0,91574.92
9182,142705.95,1,0,0,597,28.0,127233.39,False,False,False,False,False,1.1216077006200968,127233.39
9183,0.0,1,7,0,543,42.0,56650.47,True,True,False,False,True,0.0,56650.47
9184,0.0,2,4,0,695,56.0,84644.76,False,False,False,True,False,0.0,42322.38
9185,161613.94,2,6,0,584,35.0,148238.16,True,True,False,False,True,1.0902316920285573,74119.08
9186,116353.2,2,3,0,652,58.0,193502.9,True,True,True,False,False,0.6012995154077794,96751.45
9187,60013.81,1,4,0,601,38.0,38020.05,True,True,False,False,True,1.5784779346686812,38020.05
9188,0.0,2,4,0,628,28.0,176750.81,True,True,False,True,True,0.0,88375.405
9189,144272.07,2,9,0,607,32.0,176580.63,False,False,True,False,True,0.8170322531978734,88290.315
9190,0.0,2,8,0,646,46.0,133059.15,False,False,False,False,False,0.0,66529.575
9191,117696.67,1,6,0,572,30.0,100843.82,False,False,False,False,True,1.1671183221738326,100843.82
9192,79954.61,2,1,0,801,58.0,30484.19,True,True,False,True,True,2.6228221907815166,15242.095
9193,149989.39,1,8,0,597,26.0,42330.58,False,False,False,False,False,3.543286909841538,42330.58
9194,124339.9,1,7,0,613,40.0,193309.58,False,False,False,False,True,0.6432164406958,193309.58
9195,135759.4,1,4,1,529,29.0,112813.79,False,False,True,False,True,1.2033936631328492,112813.79
9196,0.0,2,9,0,794,37.0,68008.85,False,False,False,True,False,0.0,34004.425
9197,83074.0,1,3,0,557,34.0,132673.22,False,False,False,False,True,0.6261549994791714,132673.22
9198,141792.61,1,4,0,499,28.0,22001.91,True,True,False,False,False,6.444559131457223,22001.91
9199,0.0,1,6,1,544,26.0,100200.4,False,False,False,False,False,0.0,100200.4
9200,0.0,1,6,0,739,30.0,122604.44,False,False,False,False,False,0.0,122604.44
9201,106870.12,2,1,0,458,43.0,100564.37,False,False,True,False,False,1.0627036195821642,50282.185
9202,120962.59,1,9,0,528,31.0,5419.31,False,False,False,False,True,22.32066259357741,5419.31
9203,0.0,2,4,1,773,51.0,123587.83,False,False,False,True,True,0.0,61793.915
9204,0.0,2,5,0,646,30.0,13935.32,False,False,False,False,False,0.0,6967.66
9205,110527.17,1,0,0,564,31.0,87060.77,True,True,False,False,True,1.2695404600717406,87060.77
9206,133723.43,1,0,1,624,52.0,4859.59,False,False,True,False,False,27.517430482818508,4859.59
9207,112670.48,1,5,1,682,52.0,21085.17,False,False,False,False,False,5.343588882612756,21085.17
9208,0.0,2,2,0,726,44.0,26733.86,True,True,False,False,False,0.0,13366.93
9209,116084.32,1,1,0,560,24.0,89734.7,False,False,False,False,True,1.2936391384826607,89734.7
9210,0.0,1,0,1,382,36.0,179540.73,True,True,False,True,True,0.0,179540.73
9211,0.0,2,6,0,457,38.0,173219.09,False,False,False,True,False,0.0,86609.545
9212,0.0,2,10,0,673,37.0,37411.35,True,True,False,False,False,0.0,18705.675
9213,82441.75,1,4,0,584,40.0,80852.11,False,False,False,False,False,1.0196610824380465,80852.11
9214,0.0,2,10,1,629,39.0,43174.49,True,True,False,False,False,0.0,21587.245
9215,134171.8,4,10,1,584,37.0,70927.11,True,True,True,False,False,1.8916857038162134,17731.7775
9216,0.0,2,10,0,724,30.0,54265.55,True,True,False,False,True,0.0,27132.775
9217,0.0,2,5,0,644,31.0,41872.17,True,True,False,False,True,0.0,20936.085
9218,124442.38,1,2,1,676,48.0,15068.53,False,False,True,False,False,8.258428658933552,15068.53
9219,0.0,1,4,0,499,31.0,25950.49,False,False,False,False,True,0.0,25950.49
9220,0.0,1,4,1,598,60.0,197727.14,False,False,False,False,True,0.0,197727.14
9221,108862.76,1,4,1,655,37.0,79555.08,False,False,True,False,False,1.3683948278350042,79555.08
9222,141099.43,1,3,0,559,28.0,15607.27,True,True,False,False,True,9.0406220947033,15607.27
9223,128843.67,1,0,0,543,67.0,134612.48,True,True,False,False,False,0.9571450581699408,134612.48
9224,86843.61,1,0,0,679,39.0,159830.58,True,True,False,False,True,0.5433479000076206,159830.58
9225,120074.97,2,4,0,594,32.0,162961.79,True,True,True,False,False,0.736828983039521,81480.895
9226,130231.8,2,5,0,586,27.0,192427.16,True,True,False,False,True,0.6767849195508576,96213.58
9227,0.0,2,5,0,776,31.0,92647.94,False,False,False,False,False,0.0,46323.97
9228,109724.38,1,2,0,699,39.0,180022.39,True,True,False,False,True,0.609504073354431,180022.39
9229,111743.43,1,5,0,847,35.0,183584.14,True,True,True,False,False,0.6086769260133255,183584.14
9230,121309.17,2,8,0,582,35.0,28750.67,True,True,True,False,True,4.219351062079597,14375.335
9231,82697.28,1,10,0,648,38.0,74846.67,False,False,False,False,True,1.104889235553165,74846.67
9232,44301.43,3,9,1,618,49.0,89729.3,True,True,False,False,False,0.4937231205414508,29909.766666666666
9233,138317.94,1,4,0,543,31.0,61843.73,False,False,False,False,False,2.236571759174293,61843.73
9234,120688.61,1,4,1,642,49.0,24770.22,False,False,True,False,True,4.87232693129088,24770.22
9235,176913.52,1,4,0,462,27.0,80587.27,False,False,False,False,True,2.1953035510447245,80587.27
9236,89047.14,1,6,0,640,47.0,116286.25,False,False,False,True,True,0.7657581184361866,116286.25
9237,114318.78,2,4,1,740,40.0,129333.69,False,False,True,False,True,0.8839056552086312,64666.845
9238,0.0,2,4,0,773,50.0,129372.94,False,False,False,False,False,0.0,64686.47
9239,94753.55,2,7,0,583,32.0,18149.03,True,True,True,False,False,5.220860288401089,9074.515
9240,0.0,2,10,0,589,46.0,168369.37,True,True,False,True,False,0.0,84184.685
9241,0.0,2,8,0,509,35.0,67431.28,True,True,False,False,True,0.0,33715.64
9242,106520.73,2,9,0,612,32.0,177092.16,False,False,True,False,True,0.6014988467021917,88546.08
9243,134006.39,1,0,0,505,37.0,93736.69,True,True,False,True,True,1.429604459043732,93736.69
9244,132837.7,1,3,0,546,25.0,131647.31,False,False,True,False,False,1.0090422660364273,131647.31
9245,120549.29,2,0,0,681,41.0,175722.31,False,False,False,False,False,0.6860215416016326,87861.155
9246,139432.55,1,1,0,762,20.0,85606.83,True,True,False,False,True,1.628754972003986,85606.83
9247,80895.44,2,7,0,786,29.0,64945.57,False,False,False,True,True,1.2455882672213054,32472.785
9248,0.0,2,6,0,629,34.0,190347.72,False,False,False,True,True,0.0,95173.86
9249,171646.76,1,7,0,787,39.0,100791.36,True,True,False,True,False,1.7029908119108623,100791.36
9250,109121.71,1,0,0,713,42.0,167873.49,True,True,False,True,True,0.6500234789900419,167873.49
9251,109844.81,1,6,0,541,39.0,25289.23,False,False,False,False,False,4.3435411042566345,25289.23
9252,140931.82,1,7,0,451,31.0,20388.77,True,True,False,False,False,6.912227662580921,20388.77
9253,0.0,2,10,0,644,49.0,145089.64,True,True,False,True,True,0.0,72544.82
9254,0.0,2,6,0,686,32.0,179093.26,True,True,False,False,True,0.0,89546.63
9255,101543.51,4,3,1,847,41.0,16025.17,False,False,True,False,False,6.336501266445223,4006.2925
9256,102708.77,1,7,0,765,37.0,9087.81,False,False,True,False,True,11.3018174895822,9087.81
9257,149000.91,2,8,0,678,37.0,21472.42,True,True,True,False,False,6.939176394649509,10736.21
9258,83459.86,1,0,0,539,20.0,146752.67,True,True,False,False,True,0.5687110156155932,146752.67
9259,75893.11,2,3,0,800,40.0,132562.23,False,False,False,False,False,0.5725093037436078,66281.115
9260,167395.6,2,7,0,799,39.0,139537.43,True,True,True,False,False,1.1996465751160819,69768.715
9261,0.0,2,6,0,629,61.0,133672.61,True,True,False,False,False,0.0,66836.305
